,Model,Data,Accuracy,Precision,Recall,Negative Recall,F1 Score
0,model,train,0.99071204662323,0.9956331877729258,0.9956331877729258,0.989247311827957,0.9934640522875816
1,model,test,0.8591549396514893,0.9074074074074074,0.9074074074074074,0.7058823529411765,0.9074074074074074
